order_date,year,month,product_code,product_type,revenue,products
2018-05-18,2018,May,Prod015,"Own Brand",27708,57
2018-05-15,2018,May,Prod017,"Own Brand",65991,29
2018-05-17,2018,May,Prod018,"Own Brand",255792,111
2018-05-09,2018,May,Prod024,"Distribution",138101,56
2018-05-16,2018,May,Prod025,"Distribution",26172,9
2018-05-08,2018,May,Prod032,"Distribution",6685,5
2018-05-18,2018,May,Prod033,"Distribution",20421,6
2018-05-02,2018,May,Prod039,"Own Brand",11841,9
2018-05-07,2018,May,Prod040,"Own Brand",510515,488
2018-05-09,2018,May,Prod042,"Own Brand",1542,3
2018-05-09,2018,May,Prod043,"Own Brand",67827,100
2018-05-03,2018,May,Prod046,"Own Brand",33111,30
2018-05-02,2018,May,Prod048,"Own Brand",1542,3
2018-05-02,2018,May,Prod049,"Own Brand",232964,265
2018-05-03,2018,May,Prod052,"Own Brand",782,2
2018-05-21,2018,May,Prod053,"Own Brand",537110,2223
2018-05-07,2018,May,Prod057,"Own Brand",366634,709
2018-05-07,2018,May,Prod060,"Own Brand",420277,958
2018-05-14,2018,May,Prod062,"Own Brand",118296,245
2018-05-15,2018,May,Prod063,"Own Brand",79,1
2018-05-17,2018,May,Prod064,"Own Brand",6245,21
2018-05-03,2018,May,Prod065,"Own Brand",627412,2463
2018-05-11,2018,May,Prod066,"Distribution",667,1
2018-05-24,2018,May,Prod067,"Distribution",17778,160
2018-05-24,2018,May,Prod068,"Distribution",35556,320
2018-05-18,2018,May,Prod077,"Distribution",8056,20
2018-05-14,2018,May,Prod082,"Own Brand",532,1
2018-05-24,2018,May,Prod087,"Own Brand",72435,3000
2018-05-14,2018,May,Prod088,"Own Brand",11815,367
2018-05-28,2018,May,Prod089,"Own Brand",13796,152
2018-05-10,2018,May,Prod090,"Own Brand",795704,16078
2018-05-10,2018,May,Prod091,"Own Brand",17434,317
2018-05-16,2018,May,Prod092,"Own Brand",3681,100
2018-05-25,2018,May,Prod093,"Own Brand",286415,3191
2018-05-02,2018,May,Prod095,"Own Brand",106776,1196
2018-05-26,2018,May,Prod098,"Own Brand",32624,278
2018-05-07,2018,May,Prod099,"Own Brand",1246486,3619
2018-05-31,2018,May,Prod100,"Own Brand",33001,100
2018-05-14,2018,May,Prod101,"Own Brand",113988,331
2018-05-18,2018,May,Prod102,"Own Brand",495471,458
2018-05-04,2018,May,Prod103,"Own Brand",22049,18
2018-05-07,2018,May,Prod105,"Own Brand",462982,1523
2018-05-16,2018,May,Prod106,"Own Brand",361413,355
2018-05-15,2018,May,Prod110,"Distribution",42543,31
2018-05-28,2018,May,Prod111,"Distribution",65,1
2018-05-02,2018,May,Prod113,"Distribution",251856,778
2018-05-02,2018,May,Prod114,"Distribution",41772,145
2018-05-07,2018,May,Prod115,"Distribution",106,1
2018-05-02,2018,May,Prod116,"Distribution",182142,557
2018-05-04,2018,May,Prod117,"Distribution",288615,1503
2018-05-03,2018,May,Prod118,"Distribution",39891,154
2018-05-08,2018,May,Prod119,"Distribution",31633,204
2018-05-04,2018,May,Prod122,"Own Brand",29972,151
2018-05-02,2018,May,Prod123,"Own Brand",310266,748
2018-05-07,2018,May,Prod126,"Own Brand",47542,208
2018-05-29,2018,May,Prod128,"Distribution",39741,61
2018-05-07,2018,May,Prod129,"Distribution",295123,790
2018-05-29,2018,May,Prod130,"Distribution",6598,22
2018-05-07,2018,May,Prod133,"Own Brand",310145,381
2018-05-03,2018,May,Prod134,"Own Brand",44914,134
2018-05-14,2018,May,Prod135,"Own Brand",46052,243
2018-05-28,2018,May,Prod136,"Own Brand",4666,25
2018-05-08,2018,May,Prod137,"Own Brand",23703,81
2018-05-29,2018,May,Prod138,"Own Brand",1621,8
2018-05-18,2018,May,Prod139,"Own Brand",4672,22
2018-05-01,2018,May,Prod140,"Own Brand",28924,182
2018-05-04,2018,May,Prod148,"Own Brand",18997,15
2018-05-02,2018,May,Prod152,"Own Brand",17098,16
2018-05-16,2018,May,Prod157,"Own Brand",14778,27
2018-05-07,2018,May,Prod159,"Distribution",626710,456
2018-05-03,2018,May,Prod160,"Distribution",52612,48
2018-05-09,2018,May,Prod161,"Distribution",2501,4
2018-05-07,2018,May,Prod164,"Own Brand",98352,138
2018-05-31,2018,May,Prod166,"Own Brand",56533,82
2018-05-11,2018,May,Prod167,"Own Brand",1105845,845
2018-05-04,2018,May,Prod169,"Own Brand",500467,332
2018-05-07,2018,May,Prod172,"Own Brand",328,3
2018-05-04,2018,May,Prod176,"Distribution",17666,20
2018-05-02,2018,May,Prod178,"Own Brand",134,1
2018-05-18,2018,May,Prod182,"Own Brand",1713,3
2018-05-01,2018,May,Prod185,"Own Brand",537,1
2018-05-04,2018,May,Prod186,"Own Brand",21847,33
2018-05-22,2018,May,Prod187,"Own Brand",185998,114
2018-05-11,2018,May,Prod193,"Own Brand",18769,41
2018-05-30,2018,May,Prod204,"Distribution",41991,44
2018-05-29,2018,May,Prod205,"Distribution",981,1
2018-05-22,2018,May,Prod206,"Distribution",93185,83
2018-05-15,2018,May,Prod207,"Distribution",11996,21
2018-05-07,2018,May,Prod208,"Own Brand",4648,25
2018-05-08,2018,May,Prod209,"Own Brand",158295,395
2018-05-15,2018,May,Prod210,"Own Brand",177736,189
2018-05-08,2018,May,Prod212,"Own Brand",178023,184
2018-05-17,2018,May,Prod213,"Own Brand",53193,196
2018-05-22,2018,May,Prod214,"Own Brand",134287,107
2018-05-28,2018,May,Prod215,"Own Brand",109545,89
2018-05-15,2018,May,Prod216,"Own Brand",166653,360
2018-05-24,2018,May,Prod217,"Own Brand",1324,16
2018-05-15,2018,May,Prod218,"Distribution",9454,49
2018-05-28,2018,May,Prod219,"Distribution",1120,4
2018-05-22,2018,May,Prod220,"Distribution",107708,137
2018-05-09,2018,May,Prod221,"Distribution",79759,205
2018-05-07,2018,May,Prod232,"Own Brand",121718,1566
2018-05-02,2018,May,Prod236,"Distribution",177835,2365
2018-05-02,2018,May,Prod238,"Own Brand",46231,744
2018-05-01,2018,May,Prod239,"Own Brand",583022,9171
2018-05-28,2018,May,Prod241,"Own Brand",55476,764
2018-05-04,2018,May,Prod242,"Own Brand",1144,14
2018-05-02,2018,May,Prod245,"Own Brand",616650,4918
2018-05-02,2018,May,Prod246,"Own Brand",147601,1167
2018-05-31,2018,May,Prod248,"Distribution",1917,11
2018-05-10,2018,May,Prod249,"Distribution",14773,140
2018-05-03,2018,May,Prod250,"Distribution",35587,406
2018-05-22,2018,May,Prod251,"Distribution",43421,472
2018-05-08,2018,May,Prod252,"Distribution",338549,1831
2018-05-28,2018,May,Prod253,"Own Brand",21509,469
2018-05-18,2018,May,Prod254,"Own Brand",85850,718
2018-05-31,2018,May,Prod255,"Own Brand",41051,233
2018-05-22,2018,May,Prod257,"Own Brand",26000,288
2018-05-03,2018,May,Prod258,"Own Brand",10282,110
2018-05-21,2018,May,Prod259,"Own Brand",1352,14
2018-05-17,2018,May,Prod260,"Own Brand",136570,1506
2018-05-07,2018,May,Prod261,"Own Brand",240199,291
2018-05-08,2018,May,Prod263,"Distribution",12718,91
2018-05-23,2018,May,Prod264,"Distribution",14778,99
2018-05-03,2018,May,Prod265,"Distribution",17343,55
2018-05-02,2018,May,Prod267,"Distribution",130844,186
2018-05-23,2018,May,Prod268,"Own Brand",18208,28
2018-05-04,2018,May,Prod269,"Own Brand",18070,73
2018-05-25,2018,May,Prod270,"Own Brand",15760,65
2018-05-18,2018,May,Prod271,"Own Brand",76519,214
2018-05-04,2018,May,Prod272,"Own Brand",2606,8
2018-05-22,2018,May,Prod273,"Own Brand",8734,52
2018-05-07,2018,May,Prod274,"Own Brand",6258,24
2018-05-03,2018,May,Prod275,"Own Brand",18022,47
2018-05-14,2018,May,Prod276,"Own Brand",8050,33
2018-05-24,2018,May,Prod278,"Distribution",19865,61
2018-05-02,2018,May,Prod279,"Distribution",19809,62
2018-11-09,2018,November,Prod005,"Own Brand",629,2
2018-11-14,2018,November,Prod009,"Own Brand",3032,3
2018-11-05,2018,November,Prod011,"Own Brand",11898,4
2018-11-02,2018,November,Prod018,"Own Brand",1004175,463
2018-11-26,2018,November,Prod021,"Own Brand",17319,12
2018-11-26,2018,November,Prod024,"Distribution",797598,337
2018-11-14,2018,November,Prod025,"Distribution",82060,23
2018-11-05,2018,November,Prod033,"Distribution",43009,13
2018-11-08,2018,November,Prod040,"Own Brand",326823,262
2018-11-06,2018,November,Prod042,"Own Brand",4626,7
2018-11-07,2018,November,Prod043,"Own Brand",25230,37
2018-11-08,2018,November,Prod044,"Own Brand",185305,260
2018-11-26,2018,November,Prod046,"Own Brand",45977,48
2018-11-15,2018,November,Prod048,"Own Brand",1028,2
2018-11-07,2018,November,Prod049,"Own Brand",71835,76
2018-11-29,2018,November,Prod051,"Own Brand",32573,52
2018-11-06,2018,November,Prod052,"Own Brand",144744,82
2018-11-13,2018,November,Prod053,"Own Brand",679958,2679
2018-11-29,2018,November,Prod056,"Own Brand",158812,580
2018-11-30,2018,November,Prod057,"Own Brand",261538,437
2018-11-06,2018,November,Prod060,"Own Brand",620750,1400
2018-11-15,2018,November,Prod062,"Own Brand",59082,199
2018-11-26,2018,November,Prod065,"Own Brand",360768,1378
2018-11-30,2018,November,Prod077,"Distribution",184130,248
2018-11-09,2018,November,Prod085,"Own Brand",19444,4000
2018-11-20,2018,November,Prod088,"Own Brand",12889,400
2018-11-19,2018,November,Prod089,"Own Brand",39625,621
2018-11-05,2018,November,Prod090,"Own Brand",406232,8240
2018-11-28,2018,November,Prod091,"Own Brand",56995,1159
2018-11-02,2018,November,Prod093,"Own Brand",12788,68
2018-11-02,2018,November,Prod098,"Own Brand",44739,331
2018-11-13,2018,November,Prod100,"Own Brand",4648,17
2018-11-12,2018,November,Prod102,"Own Brand",479445,454
2018-11-02,2018,November,Prod103,"Own Brand",19430,15
2018-11-28,2018,November,Prod104,"Own Brand",153,1
2018-11-05,2018,November,Prod106,"Own Brand",191519,248
2018-11-08,2018,November,Prod110,"Distribution",33860,23
2018-11-07,2018,November,Prod113,"Distribution",272710,869
2018-11-19,2018,November,Prod114,"Distribution",40486,146
2018-11-05,2018,November,Prod116,"Distribution",90491,288
2018-11-02,2018,November,Prod117,"Distribution",441602,2481
2018-11-02,2018,November,Prod118,"Distribution",10497,45
2018-11-01,2018,November,Prod119,"Distribution",22328,144
2018-11-02,2018,November,Prod120,"Distribution",152593,422
2018-11-30,2018,November,Prod122,"Own Brand",47662,223
2018-11-19,2018,November,Prod123,"Own Brand",307610,748
2018-11-05,2018,November,Prod126,"Own Brand",65510,283
2018-11-09,2018,November,Prod128,"Distribution",27103,42
2018-11-09,2018,November,Prod129,"Distribution",506700,1510
2018-11-23,2018,November,Prod131,"Distribution",119269,113
2018-11-05,2018,November,Prod133,"Own Brand",215418,316
2018-11-08,2018,November,Prod134,"Own Brand",87480,267
2018-11-26,2018,November,Prod135,"Own Brand",20616,93
2018-11-30,2018,November,Prod137,"Own Brand",7542,40
2018-11-30,2018,November,Prod139,"Own Brand",820,7
2018-11-07,2018,November,Prod140,"Own Brand",333,4
2018-11-02,2018,November,Prod148,"Own Brand",1740,5
2018-11-16,2018,November,Prod149,"Own Brand",3477,6
2018-11-29,2018,November,Prod150,"Own Brand",67463,192
2018-11-05,2018,November,Prod152,"Own Brand",1686,7
2018-11-08,2018,November,Prod157,"Own Brand",7389,13
2018-11-06,2018,November,Prod158,"Distribution",27038,14
2018-11-09,2018,November,Prod159,"Distribution",434281,469
2018-11-08,2018,November,Prod160,"Distribution",52611,47
2018-11-02,2018,November,Prod161,"Distribution",59010,52
2018-11-14,2018,November,Prod162,"Distribution",41288,202
2018-11-27,2018,November,Prod164,"Own Brand",491,2
2018-11-07,2018,November,Prod166,"Own Brand",304747,324
2018-11-02,2018,November,Prod167,"Own Brand",181441,138
2018-11-15,2018,November,Prod169,"Own Brand",20407,14
2018-11-13,2018,November,Prod170,"Own Brand",93,1
2018-11-08,2018,November,Prod176,"Distribution",35332,40
2018-11-27,2018,November,Prod185,"Own Brand",2449,3
2018-11-14,2018,November,Prod199,"Own Brand",8690,30
2018-11-06,2018,November,Prod204,"Distribution",462818,413
2018-11-14,2018,November,Prod205,"Distribution",16163,18
2018-11-09,2018,November,Prod206,"Distribution",184467,164
2018-11-06,2018,November,Prod207,"Distribution",15246,10
2018-11-05,2018,November,Prod208,"Own Brand",4037,20
2018-11-05,2018,November,Prod209,"Own Brand",187069,458
2018-11-09,2018,November,Prod210,"Own Brand",169163,171
2018-11-08,2018,November,Prod212,"Own Brand",268056,274
2018-11-09,2018,November,Prod213,"Own Brand",95230,323
2018-11-16,2018,November,Prod214,"Own Brand",260431,204
2018-11-16,2018,November,Prod215,"Own Brand",209804,165
2018-11-09,2018,November,Prod216,"Own Brand",156996,327
2018-11-08,2018,November,Prod218,"Distribution",4639,26
2018-11-29,2018,November,Prod219,"Distribution",506,3
2018-11-30,2018,November,Prod220,"Distribution",204,1
2018-11-09,2018,November,Prod221,"Distribution",118157,301
2018-11-28,2018,November,Prod232,"Own Brand",94989,1215
2018-11-19,2018,November,Prod236,"Distribution",132407,1588
2018-11-09,2018,November,Prod238,"Own Brand",27134,440
2018-11-06,2018,November,Prod239,"Own Brand",617097,9464
2018-11-15,2018,November,Prod241,"Own Brand",93618,1283
2018-11-09,2018,November,Prod242,"Own Brand",8716,86
2018-11-07,2018,November,Prod245,"Own Brand",419894,3308
2018-11-01,2018,November,Prod246,"Own Brand",192899,1304
2018-11-07,2018,November,Prod249,"Distribution",21947,227
2018-11-22,2018,November,Prod250,"Distribution",21126,236
2018-11-16,2018,November,Prod251,"Distribution",88992,958
2018-11-05,2018,November,Prod252,"Distribution",283011,1416
2018-11-20,2018,November,Prod253,"Own Brand",20532,448
2018-11-05,2018,November,Prod254,"Own Brand",57879,509
2018-11-19,2018,November,Prod255,"Own Brand",36434,232
2018-11-26,2018,November,Prod257,"Own Brand",7222,80
2018-11-05,2018,November,Prod258,"Own Brand",56467,440
2018-11-30,2018,November,Prod259,"Own Brand",1014,10
2018-11-21,2018,November,Prod260,"Own Brand",44810,496
2018-11-02,2018,November,Prod261,"Own Brand",125817,285
2018-11-05,2018,November,Prod263,"Distribution",10145,74
2018-11-19,2018,November,Prod264,"Distribution",7570,55
2018-11-05,2018,November,Prod265,"Distribution",10015,44
2018-11-22,2018,November,Prod267,"Distribution",79416,117
2018-11-27,2018,November,Prod268,"Own Brand",5403,7
2018-11-07,2018,November,Prod269,"Own Brand",15093,58
2018-11-07,2018,November,Prod270,"Own Brand",14073,53
2018-11-26,2018,November,Prod271,"Own Brand",68289,189
2018-11-08,2018,November,Prod272,"Own Brand",819,3
2018-11-23,2018,November,Prod273,"Own Brand",6220,41
2018-11-05,2018,November,Prod274,"Own Brand",7104,25
2018-11-09,2018,November,Prod275,"Own Brand",28335,63
2018-11-28,2018,November,Prod276,"Own Brand",8319,34
2018-11-05,2018,November,Prod278,"Distribution",14837,48
2018-11-05,2018,November,Prod279,"Distribution",26560,82
2018-10-19,2018,October,Prod007,"Own Brand",6218,11
2018-10-17,2018,October,Prod011,"Own Brand",11759,7
2018-10-08,2018,October,Prod018,"Own Brand",547602,254
2018-10-01,2018,October,Prod022,"Distribution",52097,30
2018-10-16,2018,October,Prod024,"Distribution",424472,176
2018-10-03,2018,October,Prod025,"Distribution",235828,66
2018-10-05,2018,October,Prod031,"Distribution",3944,10
2018-10-25,2018,October,Prod040,"Own Brand",350881,318
2018-10-04,2018,October,Prod042,"Own Brand",28326,22
2018-10-03,2018,October,Prod043,"Own Brand",35469,39
2018-10-17,2018,October,Prod046,"Own Brand",6796,5
2018-10-16,2018,October,Prod048,"Own Brand",1028,2
2018-10-01,2018,October,Prod049,"Own Brand",203146,194
2018-10-17,2018,October,Prod051,"Own Brand",54916,40
2018-10-01,2018,October,Prod052,"Own Brand",367358,196
2018-10-02,2018,October,Prod053,"Own Brand",806844,3397
2018-10-29,2018,October,Prod056,"Own Brand",233458,741
2018-10-02,2018,October,Prod057,"Own Brand",396250,743
2018-10-01,2018,October,Prod060,"Own Brand",572641,1281
2018-10-17,2018,October,Prod062,"Own Brand",117874,260
2018-10-04,2018,October,Prod063,"Own Brand",389,4
2018-10-03,2018,October,Prod065,"Own Brand",222480,877
2018-10-19,2018,October,Prod087,"Own Brand",126759,5250
2018-10-09,2018,October,Prod088,"Own Brand",2148,67
2018-10-02,2018,October,Prod089,"Own Brand",28139,366
2018-10-05,2018,October,Prod090,"Own Brand",413453,8251
2018-10-03,2018,October,Prod091,"Own Brand",63550,1228
2018-10-29,2018,October,Prod092,"Own Brand",1843,50
2018-10-05,2018,October,Prod093,"Own Brand",5863,31
2018-10-05,2018,October,Prod095,"Own Brand",2032,11
2018-10-19,2018,October,Prod096,"Own Brand",1986,110
2018-10-02,2018,October,Prod098,"Own Brand",40734,302
2018-10-23,2018,October,Prod099,"Own Brand",7847,63
2018-10-23,2018,October,Prod100,"Own Brand",319,1
2018-10-01,2018,October,Prod102,"Own Brand",211636,236
2018-10-05,2018,October,Prod103,"Own Brand",17940,15
2018-10-08,2018,October,Prod105,"Own Brand",2022,6
2018-10-18,2018,October,Prod106,"Own Brand",43407,37
2018-10-19,2018,October,Prod110,"Distribution",14463,11
2018-10-09,2018,October,Prod113,"Distribution",219697,706
2018-10-11,2018,October,Prod114,"Distribution",44823,153
2018-10-11,2018,October,Prod116,"Distribution",68765,217
2018-10-02,2018,October,Prod117,"Distribution",278607,1525
2018-10-01,2018,October,Prod118,"Distribution",30984,122
2018-10-01,2018,October,Prod119,"Distribution",22332,144
2018-10-29,2018,October,Prod120,"Distribution",86611,230
2018-10-04,2018,October,Prod122,"Own Brand",36827,198
2018-10-23,2018,October,Prod123,"Own Brand",290648,722
2018-10-08,2018,October,Prod126,"Own Brand",58638,261
2018-10-12,2018,October,Prod128,"Distribution",32913,50
2018-10-08,2018,October,Prod129,"Distribution",427551,1192
2018-10-03,2018,October,Prod131,"Distribution",222065,211
2018-10-04,2018,October,Prod133,"Own Brand",235401,319
2018-10-02,2018,October,Prod134,"Own Brand",69270,196
2018-10-19,2018,October,Prod135,"Own Brand",20074,115
2018-10-11,2018,October,Prod137,"Own Brand",15120,58
2018-10-30,2018,October,Prod138,"Own Brand",1907,9
2018-10-08,2018,October,Prod139,"Own Brand",992,11
2018-10-26,2018,October,Prod140,"Own Brand",7498,45
2018-10-05,2018,October,Prod148,"Own Brand",3334,4
2018-10-09,2018,October,Prod149,"Own Brand",87036,245
2018-10-26,2018,October,Prod150,"Own Brand",16866,48
2018-10-19,2018,October,Prod152,"Own Brand",751,3
2018-10-05,2018,October,Prod156,"Own Brand",176,1
2018-10-25,2018,October,Prod159,"Distribution",252473,269
2018-10-18,2018,October,Prod160,"Distribution",93949,83
2018-10-03,2018,October,Prod161,"Distribution",15380,19
2018-10-09,2018,October,Prod162,"Distribution",24237,93
2018-10-03,2018,October,Prod166,"Own Brand",309511,391
2018-10-05,2018,October,Prod167,"Own Brand",163291,129
2018-10-09,2018,October,Prod170,"Own Brand",18705,65
2018-10-17,2018,October,Prod176,"Distribution",8833,10
2018-10-30,2018,October,Prod185,"Own Brand",1862,3
2018-10-09,2018,October,Prod187,"Own Brand",343,1
2018-10-05,2018,October,Prod189,"Distribution",3944,10
2018-10-29,2018,October,Prod192,"Distribution",157,1
2018-10-31,2018,October,Prod195,"Own Brand",46,1
2018-10-31,2018,October,Prod199,"Own Brand",4347,15
2018-10-23,2018,October,Prod204,"Distribution",38629,37
2018-10-12,2018,October,Prod205,"Distribution",7991,8
2018-10-26,2018,October,Prod206,"Distribution",183541,159
2018-10-19,2018,October,Prod207,"Distribution",3047,5
2018-10-26,2018,October,Prod208,"Own Brand",3260,16
2018-10-06,2018,October,Prod209,"Own Brand",152577,375
2018-10-01,2018,October,Prod210,"Own Brand",94166,102
2018-10-06,2018,October,Prod212,"Own Brand",179579,186
2018-10-26,2018,October,Prod213,"Own Brand",51353,182
2018-10-16,2018,October,Prod214,"Own Brand",259852,202
2018-10-08,2018,October,Prod215,"Own Brand",110110,89
2018-10-02,2018,October,Prod216,"Own Brand",122348,271
2018-10-12,2018,October,Prod218,"Distribution",4869,27
2018-10-12,2018,October,Prod219,"Distribution",1237,5
2018-10-01,2018,October,Prod220,"Distribution",107000,136
