year,month,product_code,product_type,revenue
2019,November,Prod228,"Own Brand",-1941.2
2019,November,Prod167,"Own Brand",-2295.8
2019,November,Prod161,"Distribution",-2667.8
2019,November,Prod165,"Own Brand",-2923
2019,November,Prod031,"Distribution",-3486.4
2019,November,Prod056,"Own Brand",-3653.8
2019,November,Prod124,"Own Brand",-3764.5
2019,November,Prod053,"Own Brand",-4772.9
2019,November,Prod134,"Own Brand",-5197.6
2019,November,Prod162,"Distribution",-5803.6
2019,November,Prod258,"Own Brand",-7192.7
2019,November,Prod236,"Distribution",-7316.9
2019,November,Prod065,"Own Brand",-7935.2
2019,November,Prod150,"Own Brand",-8264
2019,November,Prod212,"Own Brand",-10856.2
2019,November,Prod227,"Own Brand",-11891.2
2019,November,Prod213,"Own Brand",-14349.6
2019,November,Prod267,"Distribution",-14583.1
2019,November,Prod220,"Distribution",-16827.2
2019,November,Prod125,"Own Brand",-17290
2019,November,Prod129,"Distribution",-17297.6
2019,November,Prod131,"Distribution",-18948.7
2019,November,Prod216,"Own Brand",-19402.2
2019,November,Prod159,"Distribution",-33421.7
2019,November,Prod024,"Distribution",-37276.5
2019,November,Prod090,"Own Brand",-169684.4
2019,October,Prod018,"Own Brand",225918.5
2019,October,Prod040,"Own Brand",98820.7
2019,October,Prod046,"Own Brand",72594.5
2019,October,Prod090,"Own Brand",64655.7
2019,October,Prod058,"Own Brand",54823.8
2019,October,Prod214,"Own Brand",50780.2
2019,October,Prod131,"Distribution",42140.5
2019,October,Prod065,"Own Brand",35303.9
2019,October,Prod165,"Own Brand",27596.4
2019,October,Prod243,"Own Brand",23990.2
2019,October,Prod150,"Own Brand",21588.1
2019,October,Prod236,"Distribution",18838
2019,October,Prod161,"Distribution",16390.1
2019,October,Prod051,"Own Brand",15513.7
2019,October,Prod213,"Own Brand",13808.1
2019,October,Prod171,"Own Brand",12457.8
2019,October,Prod160,"Distribution",10522.4
2019,October,Prod227,"Own Brand",9107.4
2019,October,Prod159,"Distribution",7795.6
2019,October,Prod122,"Own Brand",7551.6
2019,October,Prod098,"Own Brand",6134.5
2019,October,Prod123,"Own Brand",5763.9
2019,October,Prod176,"Distribution",5388.1
2019,October,Prod272,"Own Brand",4699.1
2019,October,Prod221,"Distribution",4375.6
2019,October,Prod252,"Distribution",4213.2
2019,October,Prod117,"Distribution",4154.1
2019,October,Prod265,"Distribution",3661.6
2019,October,Prod016,"Own Brand",3549.8
2019,October,Prod042,"Own Brand",3531.5
2019,October,Prod134,"Own Brand",3055.9
2019,October,Prod255,"Own Brand",2908.7
2019,October,Prod241,"Own Brand",2612.4
2019,October,Prod132,"Distribution",2414.9
2019,October,Prod103,"Own Brand",2187
2019,October,Prod258,"Own Brand",2179.6
2019,October,Prod223,"Own Brand",2111.2
2019,October,Prod279,"Distribution",2097.3
2019,October,Prod128,"Distribution",2051.5
2019,October,Prod102,"Own Brand",2017.2
2019,October,Prod251,"Distribution",1967
2019,October,Prod149,"Own Brand",1953.9
2019,October,Prod229,"Own Brand",1766.2
2019,October,Prod268,"Own Brand",1761.8
2019,October,Prod088,"Own Brand",1546.6
2019,October,Prod061,"Own Brand",1437.2
2019,October,Prod140,"Own Brand",1321.6
2019,October,Prod232,"Own Brand",1243.7
2019,October,Prod135,"Own Brand",1146.9
2019,October,Prod276,"Own Brand",1062.6
2019,October,Prod005,"Own Brand",986.7
2019,October,Prod218,"Distribution",960.9
2019,October,Prod167,"Own Brand",954.1
2019,October,Prod137,"Own Brand",906.5
2019,October,Prod275,"Own Brand",889.3
2019,October,Prod057,"Own Brand",887.6
2019,October,Prod242,"Own Brand",765.4
2019,October,Prod045,"Own Brand",752
2019,October,Prod092,"Own Brand",736.2
2019,October,Prod039,"Own Brand",662.1
2019,October,Prod208,"Own Brand",643
2019,October,Prod049,"Own Brand",642.9
2019,October,Prod043,"Own Brand",604
2019,October,Prod118,"Distribution",429.6
2019,October,Prod152,"Own Brand",417.5
2019,October,Prod231,"Own Brand",364.6
2019,October,Prod145,"Distribution",305.9
2019,October,Prod273,"Own Brand",284.1
2019,October,Prod260,"Own Brand",254.9
2019,October,Prod199,"Own Brand",236.1
2019,October,Prod089,"Own Brand",163.7
2019,October,Prod271,"Own Brand",140.6
2019,October,Prod216,"Own Brand",108.8
2019,October,Prod264,"Distribution",96
2019,October,Prod116,"Distribution",93.6
2019,October,Prod249,"Distribution",83.9
2019,October,Prod168,"Own Brand",82.3
2019,October,Prod274,"Own Brand",35.9
2019,October,Prod207,"Distribution",30.4
2019,October,Prod210,"Own Brand",23.6
2019,October,Prod205,"Distribution",5.7
2019,October,Prod238,"Own Brand",-0
2019,October,Prod052,"Own Brand",-12.8
2019,October,Prod219,"Distribution",-28.7
2019,October,Prod262,"Own Brand",-35
2019,October,Prod138,"Own Brand",-102.8
2019,October,Prod011,"Own Brand",-102.9
2019,October,Prod059,"Own Brand",-161.1
2019,October,Prod263,"Distribution",-259.6
2019,October,Prod224,"Own Brand",-520.4
2019,October,Prod278,"Distribution",-710.2
2019,October,Prod119,"Distribution",-711.4
2019,October,Prod270,"Own Brand",-784.1
2019,October,Prod269,"Own Brand",-863.2
2019,October,Prod133,"Own Brand",-1415.7
2019,October,Prod091,"Own Brand",-1894.1
2019,October,Prod060,"Own Brand",-2331.7
2019,October,Prod114,"Distribution",-2631.8
2019,October,Prod250,"Distribution",-2673
2019,October,Prod127,"Own Brand",-3027.6
2019,October,Prod104,"Own Brand",-3561.6
2019,October,Prod025,"Distribution",-3835.7
2019,October,Prod121,"Distribution",-4139.5
2019,October,Prod254,"Own Brand",-5061.7
2019,October,Prod053,"Own Brand",-5745.7
2019,October,Prod106,"Own Brand",-5926.9
2019,October,Prod110,"Distribution",-6646.4
2019,October,Prod261,"Own Brand",-7261.7
2019,October,Prod056,"Own Brand",-8812.2
2019,October,Prod166,"Own Brand",-8930.1
2019,October,Prod267,"Distribution",-11114
2019,October,Prod244,"Own Brand",-11162.4
2019,October,Prod220,"Distribution",-11801
2019,October,Prod215,"Own Brand",-14015.7
2019,October,Prod129,"Distribution",-17298.1
2019,October,Prod113,"Distribution",-18766.5
2019,October,Prod047,"Own Brand",-20103.5
2019,October,Prod041,"Own Brand",-22420.8
2019,October,Prod237,"Distribution",-23394.4
2019,October,Prod209,"Own Brand",-23974.7
2019,October,Prod054,"Own Brand",-26143.4
2019,October,Prod212,"Own Brand",-28759
2019,October,Prod206,"Distribution",-55270.9
2019,October,Prod024,"Distribution",-111259.8
2019,September,Prod090,"Own Brand",90867.9
2019,September,Prod046,"Own Brand",76368.1
2019,September,Prod216,"Own Brand",49901.2
2019,September,Prod131,"Distribution",46316.2
2019,September,Prod213,"Own Brand",35912.2
2019,September,Prod127,"Own Brand",30848.7
2019,September,Prod054,"Own Brand",27384.3
2019,September,Prod016,"Own Brand",26919.1
2019,September,Prod221,"Distribution",26313.1
2019,September,Prod244,"Own Brand",25539.1
2019,September,Prod129,"Distribution",25514.9
2019,September,Prod267,"Distribution",24555.4
2019,September,Prod051,"Own Brand",22672.8
2019,September,Prod061,"Own Brand",19823.6
2019,September,Prod018,"Own Brand",18904.8
2019,September,Prod053,"Own Brand",18867.8
2019,September,Prod005,"Own Brand",17097.1
2019,September,Prod209,"Own Brand",16722.7
2019,September,Prod261,"Own Brand",16295.3
2019,September,Prod150,"Own Brand",13155.2
2019,September,Prod165,"Own Brand",12864
2019,September,Prod106,"Own Brand",10329
2019,September,Prod117,"Distribution",9925.6
2019,September,Prod167,"Own Brand",9823.3
2019,September,Prod236,"Distribution",9640.8
2019,September,Prod045,"Own Brand",9583.2
2019,September,Prod104,"Own Brand",8905.6
2019,September,Prod065,"Own Brand",8393.7
2019,September,Prod214,"Own Brand",8330.5
2019,September,Prod110,"Distribution",8323.1
2019,September,Prod058,"Own Brand",7549.6
2019,September,Prod067,"Distribution",7422.2
2019,September,Prod077,"Distribution",7365.2
2019,September,Prod232,"Own Brand",6185.4
2019,September,Prod043,"Own Brand",5516.6
2019,September,Prod122,"Own Brand",5262.2
2019,September,Prod252,"Distribution",5048.1
2019,September,Prod160,"Distribution",4735.1
2019,September,Prod121,"Distribution",4303.1
2019,September,Prod260,"Own Brand",4131.3
2019,September,Prod176,"Distribution",3621.5
2019,September,Prod255,"Own Brand",3535.8
2019,September,Prod133,"Own Brand",2761.8
2019,September,Prod199,"Own Brand",2467.3
2019,September,Prod272,"Own Brand",2397.2
2019,September,Prod091,"Own Brand",2026.8
2019,September,Prod278,"Distribution",1919.1
2019,September,Prod269,"Own Brand",1670
2019,September,Prod096,"Own Brand",1250.1
2019,September,Prod223,"Own Brand",1187
2019,September,Prod149,"Own Brand",1155.5
2019,September,Prod159,"Distribution",1084.7
2019,September,Prod254,"Own Brand",1079.4
2019,September,Prod137,"Own Brand",1066.2
2019,September,Prod102,"Own Brand",1013.9
2019,September,Prod049,"Own Brand",968.7
2019,September,Prod207,"Distribution",807.5
2019,September,Prod238,"Own Brand",673.6
2019,September,Prod103,"Own Brand",585.1
2019,September,Prod231,"Own Brand",424.8
2019,September,Prod060,"Own Brand",366.7
2019,September,Prod166,"Own Brand",291.9
2019,September,Prod052,"Own Brand",229
2019,September,Prod274,"Own Brand",226.9
2019,September,Prod205,"Distribution",182.7
2019,September,Prod011,"Own Brand",174.8
2019,September,Prod224,"Own Brand",157.4
2019,September,Prod152,"Own Brand",155.9
2019,September,Prod263,"Distribution",127.1
2019,September,Prod039,"Own Brand",126.7
2019,September,Prod138,"Own Brand",117.1
2019,September,Prod120,"Distribution",112.7
2019,September,Prod048,"Own Brand",85.5
2019,September,Prod156,"Own Brand",45.2
2019,September,Prod126,"Own Brand",22.4
2019,September,Prod092,"Own Brand",0
2019,September,Prod219,"Distribution",-8.6
2019,September,Prod128,"Distribution",-9.9
2019,September,Prod275,"Own Brand",-18.9
2019,September,Prod220,"Distribution",-30
2019,September,Prod118,"Distribution",-131.9
2019,September,Prod273,"Own Brand",-138.5
2019,September,Prod059,"Own Brand",-173.1
2019,September,Prod134,"Own Brand",-200.2
2019,September,Prod161,"Distribution",-222.8
2019,September,Prod249,"Distribution",-267.9
2019,September,Prod135,"Own Brand",-298.3
2019,September,Prod119,"Distribution",-316.4
2019,September,Prod279,"Distribution",-405.3
2019,September,Prod208,"Own Brand",-453.3
2019,September,Prod265,"Distribution",-472.2
2019,September,Prod264,"Distribution",-519
2019,September,Prod114,"Distribution",-542.7
2019,September,Prod098,"Own Brand",-608.7
2019,September,Prod241,"Own Brand",-647.3
2019,September,Prod218,"Distribution",-658.3
2019,September,Prod088,"Own Brand",-1031.1
2019,September,Prod268,"Own Brand",-1084.7
2019,September,Prod057,"Own Brand",-1256.9
2019,September,Prod276,"Own Brand",-1288.5
2019,September,Prod270,"Own Brand",-1326.8
2019,September,Prod229,"Own Brand",-1492.4
2019,September,Prod140,"Own Brand",-1930.1
2019,September,Prod253,"Own Brand",-2082.3
2019,September,Prod116,"Distribution",-2104.7
2019,September,Prod242,"Own Brand",-2113.4
2019,September,Prod210,"Own Brand",-2264.2
2019,September,Prod089,"Own Brand",-2455.6
2019,September,Prod250,"Distribution",-2495.6
2019,September,Prod251,"Distribution",-2582.5
2019,September,Prod056,"Own Brand",-2803.7
2019,September,Prod243,"Own Brand",-2894.1
2019,September,Prod215,"Own Brand",-3047.5
2019,September,Prod132,"Distribution",-3990
2019,September,Prod025,"Distribution",-7978.6
2019,September,Prod047,"Own Brand",-9013.1
2019,September,Prod123,"Own Brand",-10243.2
2019,September,Prod212,"Own Brand",-11115.4
2019,September,Prod271,"Own Brand",-13061.7
2019,September,Prod227,"Own Brand",-13929.2
2019,September,Prod237,"Distribution",-15800
2019,September,Prod040,"Own Brand",-22436.1
2019,September,Prod113,"Distribution",-28538.6
2019,September,Prod206,"Distribution",-50148.9
2020,April,Prod058,"Own Brand",59746
2020,April,Prod215,"Own Brand",53822.4
2020,April,Prod024,"Distribution",45136.8
2020,April,Prod206,"Distribution",43907.7
2020,April,Prod047,"Own Brand",32900.2
2020,April,Prod232,"Own Brand",30728.4
2020,April,Prod252,"Distribution",29182.6
2020,April,Prod212,"Own Brand",28892.8
2020,April,Prod159,"Distribution",27460.6
2020,April,Prod243,"Own Brand",25061.3
2020,April,Prod165,"Own Brand",21803.8
2020,April,Prod059,"Own Brand",20991.2
2020,April,Prod124,"Own Brand",13902.3
2020,April,Prod018,"Own Brand",13889.2
2020,April,Prod054,"Own Brand",13396.7
2020,April,Prod210,"Own Brand",13279.8
2020,April,Prod117,"Distribution",12887
2020,April,Prod214,"Own Brand",12315
2020,April,Prod127,"Own Brand",11847.3
2020,April,Prod061,"Own Brand",11162.9
2020,April,Prod025,"Distribution",10732.6
2020,April,Prod053,"Own Brand",8224.5
2020,April,Prod146,"Distribution",7390.4
2020,April,Prod121,"Distribution",6851.6
2020,April,Prod110,"Distribution",6333.6
2020,April,Prod251,"Distribution",5368.5
2020,April,Prod135,"Own Brand",4052.4
2020,April,Prod241,"Own Brand",3882.5
2020,April,Prod223,"Own Brand",3649.1
2020,April,Prod258,"Own Brand",3487.4
2020,April,Prod098,"Own Brand",3430.7
2020,April,Prod147,"Distribution",3357.2
2020,April,Prod102,"Own Brand",3291.8
2020,April,Prod132,"Distribution",2835
2020,April,Prod089,"Own Brand",2607.8
2020,April,Prod055,"Own Brand",2542.2
2020,April,Prod250,"Distribution",2444.6
2020,April,Prod269,"Own Brand",2187.9
2020,April,Prod270,"Own Brand",1350.6
2020,April,Prod088,"Own Brand",1326.4
2020,April,Prod272,"Own Brand",1307.2
2020,April,Prod134,"Own Brand",988.5
2020,April,Prod236,"Distribution",986.4
2020,April,Prod103,"Own Brand",895.9
2020,April,Prod266,"Distribution",857.6
2020,April,Prod056,"Own Brand",719.2
2020,April,Prod263,"Distribution",705.5
2020,April,Prod242,"Own Brand",678.2
2020,April,Prod005,"Own Brand",650.1
2020,April,Prod161,"Distribution",565.1
2020,April,Prod274,"Own Brand",500.4
2020,April,Prod253,"Own Brand",497.9
2020,April,Prod213,"Own Brand",381.5
2020,April,Prod278,"Distribution",373.6
2020,April,Prod275,"Own Brand",299.6
2020,April,Prod152,"Own Brand",213.8
2020,April,Prod167,"Own Brand",194.7
2020,April,Prod219,"Distribution",102
2020,April,Prod205,"Distribution",24.9
2020,April,Prod149,"Own Brand",24.7
2020,April,Prod162,"Distribution",16.8
2020,April,Prod261,"Own Brand",10.9
2020,April,Prod057,"Own Brand",10.3
2020,April,Prod118,"Distribution",2.4
2020,April,Prod207,"Distribution",-50.4
2020,April,Prod216,"Own Brand",-138.2
2020,April,Prod231,"Own Brand",-167.8
2020,April,Prod273,"Own Brand",-171.8
2020,April,Prod264,"Distribution",-174.5
2020,April,Prod228,"Own Brand",-231.6
2020,April,Prod279,"Distribution",-251.3
2020,April,Prod276,"Own Brand",-274.1
2020,April,Prod238,"Own Brand",-300.7
2020,April,Prod208,"Own Brand",-314.9
2020,April,Prod254,"Own Brand",-332.7
2020,April,Prod255,"Own Brand",-527
2020,April,Prod041,"Own Brand",-530.6
2020,April,Prod249,"Distribution",-733.4
2020,April,Prod137,"Own Brand",-931.1
2020,April,Prod128,"Distribution",-989.6
2020,April,Prod218,"Distribution",-1102.3
2020,April,Prod257,"Own Brand",-1539.2
2020,April,Prod267,"Distribution",-1791.9
2020,April,Prod122,"Own Brand",-1991.6
2020,April,Prod133,"Own Brand",-2087.6
2020,April,Prod268,"Own Brand",-2259.4
2020,April,Prod084,"Own Brand",-2297.2
2020,April,Prod065,"Own Brand",-2503.1
2020,April,Prod116,"Distribution",-2590.2
2020,April,Prod042,"Own Brand",-2685.4
2020,April,Prod083,"Own Brand",-2774.5
2020,April,Prod090,"Own Brand",-2973
2020,April,Prod113,"Distribution",-3132.3
2020,April,Prod114,"Distribution",-3185.3
2020,April,Prod227,"Own Brand",-3479.4
2020,April,Prod085,"Own Brand",-3500
2020,April,Prod168,"Own Brand",-3546.7
2020,April,Prod091,"Own Brand",-3867.4
2020,April,Prod237,"Distribution",-3974.5
2020,April,Prod260,"Own Brand",-4279.8
2020,April,Prod145,"Distribution",-4659.2
2020,April,Prod262,"Own Brand",-4697.7
2020,April,Prod220,"Distribution",-5102
2020,April,Prod271,"Own Brand",-5538.9
2020,April,Prod265,"Distribution",-5547.7
2020,April,Prod221,"Distribution",-5599.8
2020,April,Prod233,"Distribution",-6737.6
2020,April,Prod150,"Own Brand",-9444.9
2020,April,Prod129,"Distribution",-10543.1
2020,April,Prod071,"Distribution",-11065.5
2020,April,Prod092,"Own Brand",-12314
2020,April,Prod244,"Own Brand",-12833.4
2020,April,Prod106,"Own Brand",-16837.2
2020,April,Prod209,"Own Brand",-17451.9
2020,April,Prod040,"Own Brand",-17882.6
2020,April,Prod131,"Distribution",-18633.1
2020,April,Prod070,"Distribution",-28452.5
2020,April,Prod234,"Distribution",-36805.2
2020,April,Prod073,"Distribution",-369348.5
2020,February,Prod047,"Own Brand",169621.2
2020,February,Prod083,"Own Brand",157564.7
2020,February,Prod070,"Distribution",118772.9
2020,February,Prod159,"Distribution",34137.5
2020,February,Prod131,"Distribution",29494.3
2020,February,Prod090,"Own Brand",27774.6
2020,February,Prod206,"Distribution",26948.1
2020,February,Prod228,"Own Brand",25431.3
2020,February,Prod061,"Own Brand",24351.4
2020,February,Prod044,"Own Brand",23779.2
2020,February,Prod209,"Own Brand",19353.1
2020,February,Prod113,"Distribution",18122
2020,February,Prod210,"Own Brand",16812.6
2020,February,Prod232,"Own Brand",16802.1
2020,February,Prod221,"Distribution",16484.6
2020,February,Prod243,"Own Brand",16057.9
2020,February,Prod054,"Own Brand",15706.5
2020,February,Prod117,"Distribution",14699.4
2020,February,Prod129,"Distribution",12537.3
2020,February,Prod124,"Own Brand",10830.4
2020,February,Prod150,"Own Brand",10288
2020,February,Prod056,"Own Brand",9633.1
2020,February,Prod214,"Own Brand",8075.6
2020,February,Prod040,"Own Brand",7120.5
2020,February,Prod121,"Distribution",7060.7
2020,February,Prod165,"Own Brand",6419.6
2020,February,Prod122,"Own Brand",5381
2020,February,Prod127,"Own Brand",5119
2020,February,Prod254,"Own Brand",4699.8
2020,February,Prod018,"Own Brand",4587.2
2020,February,Prod128,"Distribution",4501.3
2020,February,Prod116,"Distribution",3897.6
2020,February,Prod271,"Own Brand",3680.9
2020,February,Prod241,"Own Brand",3615.8
2020,February,Prod260,"Own Brand",3416.7
2020,February,Prod166,"Own Brand",3289.6
2020,February,Prod168,"Own Brand",3287.5
2020,February,Prod267,"Distribution",2898.3
2020,February,Prod255,"Own Brand",2785.8
2020,February,Prod059,"Own Brand",2545.3
2020,February,Prod218,"Distribution",2518.4
2020,February,Prod268,"Own Brand",1972.2
2020,February,Prod266,"Distribution",1948.7
2020,February,Prod140,"Own Brand",1919.4
2020,February,Prod041,"Own Brand",1669.5
2020,February,Prod103,"Own Brand",1657.2
2020,February,Prod269,"Own Brand",1388.4
2020,February,Prod272,"Own Brand",1294.8
2020,February,Prod042,"Own Brand",1156.2
2020,February,Prod088,"Own Brand",928.3
2020,February,Prod046,"Own Brand",920.1
2020,February,Prod279,"Distribution",829.5
2020,February,Prod098,"Own Brand",606.5
2020,February,Prod236,"Distribution",533
2020,February,Prod276,"Own Brand",391.7
2020,February,Prod264,"Distribution",351.6
2020,February,Prod205,"Distribution",233.3
2020,February,Prod238,"Own Brand",184.6
2020,February,Prod249,"Distribution",181.9
2020,February,Prod275,"Own Brand",168.4
2020,February,Prod223,"Own Brand",130.2
2020,February,Prod208,"Own Brand",98.2
2020,February,Prod219,"Distribution",85.7
2020,February,Prod145,"Distribution",83.3
2020,February,Prod005,"Own Brand",73.2
2020,February,Prod252,"Distribution",60.4
2020,February,Prod220,"Distribution",24.7
2020,February,Prod134,"Own Brand",12.3
2020,February,Prod147,"Distribution",2.4
2020,February,Prod152,"Own Brand",1.6
2020,February,Prod048,"Own Brand",0
2020,February,Prod105,"Own Brand",-24
2020,February,Prod118,"Distribution",-35
2020,February,Prod263,"Distribution",-57.2
2020,February,Prod270,"Own Brand",-92.6
2020,February,Prod167,"Own Brand",-96.6
2020,February,Prod051,"Own Brand",-119
2020,February,Prod231,"Own Brand",-161.3
2020,February,Prod278,"Distribution",-174.3
2020,February,Prod265,"Distribution",-218
2020,February,Prod273,"Own Brand",-248.7
2020,February,Prod149,"Own Brand",-330.2
2020,February,Prod250,"Distribution",-371.1
2020,February,Prod199,"Own Brand",-440.5
2020,February,Prod216,"Own Brand",-555
2020,February,Prod162,"Distribution",-565.3
2020,February,Prod262,"Own Brand",-567.5
2020,February,Prod030,"Distribution",-756.9
2020,February,Prod261,"Own Brand",-803
2020,February,Prod274,"Own Brand",-818.6
2020,February,Prod207,"Distribution",-919.3
2020,February,Prod137,"Own Brand",-1037.1
2020,February,Prod053,"Own Brand",-1122.1
2020,February,Prod092,"Own Brand",-1141.1
2020,February,Prod161,"Distribution",-1368.8
2020,February,Prod102,"Own Brand",-1495.5
2020,February,Prod114,"Distribution",-1533.5
2020,February,Prod253,"Own Brand",-1565.2
2020,February,Prod135,"Own Brand",-2156.8
2020,February,Prod133,"Own Brand",-2509.6
2020,February,Prod065,"Own Brand",-2564
2020,February,Prod085,"Own Brand",-3111.1
2020,February,Prod132,"Distribution",-3675
2020,February,Prod025,"Distribution",-4404.6
2020,February,Prod258,"Own Brand",-5013.1
2020,February,Prod215,"Own Brand",-5045
2020,February,Prod251,"Distribution",-5322.8
2020,February,Prod244,"Own Brand",-7441.5
2020,February,Prod141,"Own Brand",-7837.5
2020,February,Prod213,"Own Brand",-10968.3
2020,February,Prod106,"Own Brand",-14230.4
2020,February,Prod227,"Own Brand",-19768.8
2020,February,Prod058,"Own Brand",-20368
2020,February,Prod110,"Distribution",-20675.6
2020,February,Prod146,"Distribution",-25422.7
2020,February,Prod024,"Distribution",-27332.8
2020,February,Prod212,"Own Brand",-28496.9
2020,February,Prod237,"Distribution",-29119.2
2020,February,Prod089,"Own Brand",-30311.1
2020,February,Prod071,"Distribution",-36083.3
2020,February,Prod091,"Own Brand",-37731
2020,February,Prod084,"Own Brand",-199833.3
2020,January,Prod210,"Own Brand",70585.5
2020,January,Prod061,"Own Brand",38279.1
2020,January,Prod065,"Own Brand",28794.8
2020,January,Prod159,"Distribution",25588.6
2020,January,Prod124,"Own Brand",23258.2
2020,January,Prod146,"Distribution",21944.5
2020,January,Prod236,"Distribution",20787.4
2020,January,Prod131,"Distribution",19749.8
2020,January,Prod040,"Own Brand",17541.3
2020,January,Prod271,"Own Brand",17344.7
2020,January,Prod209,"Own Brand",16116.3
2020,January,Prod216,"Own Brand",16082.4
2020,January,Prod044,"Own Brand",14716
2020,January,Prod165,"Own Brand",12135.7
2020,January,Prod090,"Own Brand",11695
2020,January,Prod132,"Distribution",9345
2020,January,Prod252,"Distribution",8443.4
2020,January,Prod168,"Own Brand",7667
2020,January,Prod018,"Own Brand",7163.9
2020,January,Prod114,"Distribution",7029.5
2020,January,Prod089,"Own Brand",6955.5
2020,January,Prod056,"Own Brand",5187.9
2020,January,Prod042,"Own Brand",4206.4
2020,January,Prod046,"Own Brand",4005.2
2020,January,Prod227,"Own Brand",3998.3
2020,January,Prod260,"Own Brand",3593.4
2020,January,Prod213,"Own Brand",3541.6
2020,January,Prod098,"Own Brand",3502.2
2020,January,Prod251,"Distribution",3158.7
2020,January,Prod257,"Own Brand",2777.2
2020,January,Prod276,"Own Brand",2594.1
2020,January,Prod119,"Distribution",2456.5
2020,January,Prod243,"Own Brand",2282.6
2020,January,Prod103,"Own Brand",2120.5
2020,January,Prod161,"Distribution",1848.6
2020,January,Prod253,"Own Brand",1822.5
2020,January,Prod052,"Own Brand",1795.4
2020,January,Prod255,"Own Brand",1728
2020,January,Prod059,"Own Brand",1537
2020,January,Prod149,"Own Brand",1444
2020,January,Prod049,"Own Brand",1287.5
2020,January,Prod045,"Own Brand",1202.9
2020,January,Prod088,"Own Brand",1183.1
2020,January,Prod135,"Own Brand",906.1
2020,January,Prod206,"Distribution",875.4
2020,January,Prod106,"Own Brand",860.7
2020,January,Prod121,"Distribution",840.4
2020,January,Prod208,"Own Brand",792.4
2020,January,Prod269,"Own Brand",789.5
2020,January,Prod264,"Distribution",745
2020,January,Prod067,"Distribution",711
2020,January,Prod102,"Own Brand",597.4
2020,January,Prod278,"Distribution",586.1
2020,January,Prod205,"Distribution",568.8
2020,January,Prod041,"Own Brand",568.4
2020,January,Prod053,"Own Brand",556.3
2020,January,Prod025,"Distribution",499.8
2020,January,Prod274,"Own Brand",340
2020,January,Prod207,"Distribution",295.4
2020,January,Prod275,"Own Brand",284
2020,January,Prod105,"Own Brand",273.5
2020,January,Prod051,"Own Brand",191.6
2020,January,Prod279,"Distribution",187
2020,January,Prod123,"Own Brand",174.2
2020,January,Prod262,"Own Brand",173.7
2020,January,Prod140,"Own Brand",151.8
2020,January,Prod152,"Own Brand",139.2
2020,January,Prod231,"Own Brand",109.7
2020,January,Prod060,"Own Brand",107.1
2020,January,Prod273,"Own Brand",93.2
2020,January,Prod219,"Distribution",87.8
2020,January,Prod137,"Own Brand",73.4
2020,January,Prod118,"Distribution",41.7
2020,January,Prod270,"Own Brand",32.3
2020,January,Prod145,"Distribution",-5.8
2020,January,Prod057,"Own Brand",-14.8
2020,January,Prod005,"Own Brand",-147.3
2020,January,Prod268,"Own Brand",-210.2
2020,January,Prod250,"Distribution",-256.7
2020,January,Prod201,"Own Brand",-274.2
2020,January,Prod267,"Distribution",-302.1
2020,January,Prod238,"Own Brand",-319.2
2020,January,Prod128,"Distribution",-410.9
2020,January,Prod266,"Distribution",-477
2020,January,Prod263,"Distribution",-493.8
2020,January,Prod199,"Own Brand",-510.2
2020,January,Prod272,"Own Brand",-554.2
2020,January,Prod218,"Distribution",-578.8
2020,January,Prod134,"Own Brand",-764.6
2020,January,Prod024,"Distribution",-886.7
2020,January,Prod242,"Own Brand",-1020.6
2020,January,Prod241,"Own Brand",-1577.1
2020,January,Prod223,"Own Brand",-1586.9
2020,January,Prod249,"Distribution",-1608.8
2020,January,Prod091,"Own Brand",-1625.9
2020,January,Prod265,"Distribution",-1950.2
2020,January,Prod167,"Own Brand",-2062.5
2020,January,Prod166,"Own Brand",-2919.7
2020,January,Prod244,"Own Brand",-3036.3
2020,January,Prod122,"Own Brand",-3418.7
2020,January,Prod110,"Distribution",-4141
2020,January,Prod150,"Own Brand",-4216.6
2020,January,Prod258,"Own Brand",-5667
2020,January,Prod261,"Own Brand",-5975.7
2020,January,Prod133,"Own Brand",-6087.2
2020,January,Prod129,"Distribution",-7636.6
2020,January,Prod221,"Distribution",-7834.6
2020,January,Prod254,"Own Brand",-8195.8
2020,January,Prod113,"Distribution",-10205.2
2020,January,Prod058,"Own Brand",-10419.3
2020,January,Prod116,"Distribution",-10433.7
2020,January,Prod117,"Distribution",-10624.9
2020,January,Prod214,"Own Brand",-13862.6
2020,January,Prod127,"Own Brand",-13930.2
2020,January,Prod212,"Own Brand",-16537
2020,January,Prod228,"Own Brand",-17714.2
2020,January,Prod232,"Own Brand",-17769.4
2020,January,Prod237,"Distribution",-17905.7
2020,January,Prod054,"Own Brand",-19948.6
2020,January,Prod047,"Own Brand",-25142.2
2020,January,Prod215,"Own Brand",-36171.9
2020,January,Prod220,"Distribution",-36919.7
2020,June,Prod040,"Own Brand",38477.3
2020,June,Prod234,"Distribution",38468.8
2020,June,Prod220,"Distribution",37251.2
2020,June,Prod206,"Distribution",33591.1
2020,June,Prod071,"Distribution",26144.9
2020,June,Prod213,"Own Brand",14325.1
2020,June,Prod054,"Own Brand",13160
2020,June,Prod070,"Distribution",12074.2
2020,June,Prod127,"Own Brand",11537.3
2020,June,Prod216,"Own Brand",11514.8
2020,June,Prod227,"Own Brand",10284.2
2020,June,Prod106,"Own Brand",9353.8
